FacilityReportID;ReportingYear;PollutantName;MTonnes;FacilityName;City;CountryName;latitude;longitude;NACEMainEconomicActivityName
1406951;2014;Carbon dioxide (CO2);0.485;Centrale a ciclo combinato di Turano Lodigiano e Bertonico;TERRANOVA DEI PASSERINI;Italy;45.204711;9.673708;Production of electricity
1406962;2014;Carbon dioxide (CO2);0.107;Cofely Italia S.p.A. - Centrale termoelettrica di Spinetta Marengo;ALESSANDRIA;Italy;44.885556;8.670278;Production of electricity
1406968;2014;Carbon dioxide (CO2);0.256;Lucchini S.p.A. in A.S.- Stabilimento di Piombino;PIOMBINO;Italy;42.933333;10.533333;Manufacture of basic iron and steel and of ferro-alloys
1406991;2014;Carbon dioxide (CO2);0.789;Cementeria di Robilante;ROBILANTE;Italy;44.283333;7.5;Manufacture of cement
1407007;2014;Carbon dioxide (CO2);0.391;Cementeria di Colleferro;COLLEFERRO;Italy;41.736667;13.004167;Manufacture of cement
1407027;2014;Carbon dioxide (CO2);0.105;SAINT GOBAIN VETRI S.P.A. - Stabilimento di Gazzo Veronese;GAZZO VERONESE;Italy;45.143611;11.092778;Manufacture of hollow glass
1407031;2014;Carbon dioxide (CO2);0.5;CENTRALE TERMOELETTRICA DI  MARGHERA LEVANTE;VENEZIA;Italy;45.445833;12.255;Production of electricity
1407036;2014;Carbon dioxide (CO2);0.603;COLACEM S.P.A. - CEMENTERIA DI GALATINA;GALATINA;Italy;40.167778;18.199722;Manufacture of cement
1407050;2014;Carbon dioxide (CO2);0.477;Centrale Leinì;LEINI';Italy;45.162222;7.750833;Production of electricity
1407068;2014;Carbon dioxide (CO2);0.37;Cementeria di Vernasca;VERNASCA;Italy;44.766667;9.8;Manufacture of cement
1407094;2014;Carbon dioxide (CO2);0.12;Stabilimento di Scanzorosciate;SCANZOROSCIATE;Italy;45.713611;9.766667;Manufacture of other organic basic chemicals
1407164;2014;Carbon dioxide (CO2);0.843;CENTRALE TERMOELETTRICA DI TORVISCOSA;TORVISCOSA;Italy;45.816944;13.289722;Production of electricity
1407188;2014;Carbon dioxide (CO2);0.124;Mosaico s.r.l. - Stabilimento di Tolmezzo;TOLMEZZO;Italy;46.393889;13.016944;Manufacture of paper and paperboard
1407198;2014;Carbon dioxide (CO2);0.108;STABILIMENTO DI LONIGO;LONIGO;Italy;45.433611;11.363056;Manufacture of basic pharmaceutical products
1407224;2014;Carbon dioxide (CO2);0.13;CENTRALE DI GISSI;GISSI;Italy;42.049768;14.563134;Production of electricity
1407233;2014;Carbon dioxide (CO2);6.62;CENTRALE TERMOELETTRICA DI TARANTO;TARANTO;Italy;40.510833;17.215278;Production of electricity
1407244;2014;Carbon dioxide (CO2);0.115;ILVA SPA Unità produttiva di NOVI LIGURE;NOVI LIGURE;Italy;44.776389;8.764722;Treatment and coating of metals
1407259;2014;Carbon dioxide (CO2);0.988;ITALCEMENTI di Calusco d'Adda;CALUSCO D'ADDA;Italy;45.684722;9.466667;Manufacture of cement
1407265;2014;Carbon dioxide (CO2);0.336;Ds Smith paper Italia srl;PORCARI;Italy;43.823333;10.602222;Production of electricity
1407296;2014;Carbon dioxide (CO2);0.164;FERRIERE NORD STABILIMENTO DI OSOPPO;OSOPPO;Italy;46.230556;13.077778;Manufacture of basic iron and steel and of ferro-alloys
1407306;2014;Carbon dioxide (CO2);0.134;Stabilimento di Testi;GREVE IN CHIANTI;Italy;43.605263;11.331961;Manufacture of cement
1407321;2014;Carbon dioxide (CO2);0.17;COLACEM S.P.A. - CEMENTERIA DI MODICA;MODICA;Italy;36.727778;14.827778;Manufacture of cement
1407358;2014;Carbon dioxide (CO2);0.787;RAFFINERIA DI GELA;GELA;Italy;37.059167;14.266667;Manufacture of refined petroleum products
1407366;2014;Carbon dioxide (CO2);0.363;Cementeria di Isola delle Femmine;ISOLA DELLE FEMMINE;Italy;38.190833;13.25;Manufacture of cement
1407381;2014;Carbon dioxide (CO2);0.128;CENTRALE TERMOELETTRICA DI MARGHERA AZOTATI;VENEZIA;Italy;45.461944;12.238333;Production of electricity
1407396;2014;Carbon dioxide (CO2);0.148;CARGILL S.R.L. - STABILIMENTO DI CASTELMASSA;CASTELMASSA;Italy;45.029167;11.302778;Manufacture of starches and starch products
1407400;2014;Carbon dioxide (CO2);0.226;IMPIANTO DI TERMOVALORIZZAZIONE RIFIUTI SOLIDI URBANI E NON PERICOLOSI;TREZZO SULL'ADDA;Italy;45.593611;9.507778;Treatment and disposal of non-hazardous waste
1407450;2014;Carbon dioxide (CO2);3.3;Centrale Teromoelettrica di Fiume Santo;SASSARI;Italy;40.851667;8.299167;Production of electricity
1407483;2014;Carbon dioxide (CO2);0.151;Elettra Produzione srl - Centrale di Servola;TRIESTE;Italy;45.650556;13.783611;Production of electricity
1407484;2014;Carbon dioxide (CO2);0.197;ALTO GARDA POWER;RIVA DEL GARDA;Italy;45.92;10.884722;Production of electricity
1407488;2014;Carbon dioxide (CO2);0.145;IMPIANTO DI TERMOVALORIZZAZIONE RIFIUTI NON PERICOLOSI;FORLI';Italy;44.233056;12.088569;Treatment and disposal of non-hazardous waste
1407505;2014;Carbon dioxide (CO2);0.393;CENTRALE TERMOELETTRICA DI TURBIGO;MILANO;Italy;45.526944;8.728333;Production of electricity
1407525;2014;Carbon dioxide (CO2);0.309;ACCIAI SPECIALI TERNI S.P.A. - stabilimento di TERNI;TERNI;Italy;42.566667;12.666667;Manufacture of basic iron and steel and of ferro-alloys
1407562;2014;Carbon dioxide (CO2);0.313;Linde Gas Italia Srl - Sito di Milazzo;MILAZZO;Italy;38.2;15.266667;Manufacture of industrial gases
1407577;2014;Carbon dioxide (CO2);0.128;ENERGIA PULITA SPA;GORIZIA;Italy;45.915472;13.590722;Production of electricity
1407584;2014;Carbon dioxide (CO2);1.59;Enipower Stabilimento di Ravenna;RAVENNA;Italy;44.448611;12.236944;Production of electricity
1407587;2014;Carbon dioxide (CO2);0.255;Raffineria di Venezia;VENEZIA;Italy;45.460556;12.268611;Manufacture of refined petroleum products
1407617;2014;Carbon dioxide (CO2);0.818;Stabilimento di Priolo;PRIOLO GARGALLO;Italy;37.139444;15.171944;Manufacture of other organic basic chemicals
1407677;2014;Carbon dioxide (CO2);0.412;CALENIA ENERGIA S.P.A.;SPARANISE;Italy;41.175833;14.100833;Production of electricity
1407685;2014;Carbon dioxide (CO2);0.502;ITALCEMENTI di Matera;MATERA;Italy;40.675278;16.656944;Manufacture of cement
1407709;2014;Carbon dioxide (CO2);0.127;Centrale Termoelettrica di Porto Empedocle;PORTO EMPEDOCLE;Italy;37.312345;13.507123;Production of electricity
1407725;2014;Carbon dioxide (CO2);5.76;Sarlux S.r.l.;SARROCH;Italy;39.077778;9.018889;Manufacture of refined petroleum products
1407748;2014;Carbon dioxide (CO2);0.445;COLACEM S.P.A. - CEMENTERIA DI SESTO CAMPANO;SESTO CAMPANO;Italy;41.445556;14.065833;Manufacture of cement
1407776;2014;Carbon dioxide (CO2);0.615;CENTRALE TERMOELETTRICA DI GENOVA;GENOVA;Italy;44.403889;8.903056;Production of electricity
1407820;2014;Carbon dioxide (CO2);0.113;CENTRALE TERMOELETTRICA DI SESTO SAN GIOVANNI (MI);SESTO SAN GIOVANNI;Italy;45.542222;9.2525;Production of electricity
1407823;2014;Carbon dioxide (CO2);0.296;ECOFER AMBIENTE Srl - DISCARICA VIA ARDEATINA;ROMA;Italy;41.884153;12.465297;Treatment and disposal of hazardous waste
1407853;2014;Carbon dioxide (CO2);1.65;Enipower Mantova - Stabilimento di Mantova;MANTOVA;Italy;45.166667;10.8;Production of electricity
1407959;2014;Carbon dioxide (CO2);0.33;COLACEM S.P.A. - CEMENTERIA DI RASSINA;CASTEL FOCOGNANO;Italy;43.658056;11.836667;Manufacture of cement
1407991;2014;Carbon dioxide (CO2);0.313;CEMENTERIA DI BARLETTA;BARLETTA;Italy;41.283333;16.283333;Manufacture of cement
1408059;2014;Carbon dioxide (CO2);0.408;Eni S.p.A - Raffineria di Livorno;COLLESALVETTI;Italy;43.588056;10.341389;Manufacture of refined petroleum products
1408079;2014;Carbon dioxide (CO2);0.235;Stabilimento di P.to Marghera;VENEZIA;Italy;45.443889;12.236389;Manufacture of other organic basic chemicals
1408136;2014;Carbon dioxide (CO2);0.472;Centrale Termoelettrica di Altomonte;ALTOMONTE;Italy;39.711667;16.215556;Production of electricity
1408195;2014;Carbon dioxide (CO2);0.442;Tenaris Dalmine – Stabilimento di Dalmine;DALMINE;Italy;45.6425;9.596944;Manufacture of tubes, pipes, hollow profiles and related fittings, of steel
1408214;2014;Carbon dioxide (CO2);0.15;STABILIMENTO Ottana Energia S.p.a.;OTTANA;Italy;40.25;9.033333;Production of electricity
1408215;2014;Carbon dioxide (CO2);2.67;RAFFINERIA DI SANNAZZARO DE' BURGONDI;SANNAZZARO DE' BURGONDI;Italy;45.099444;8.891389;Manufacture of refined petroleum products
1408251;2014;Carbon dioxide (CO2);0.105;COGNE ACCIAI SPECIALI S.p.A.;AOSTA;Italy;45.733611;7.322222;Manufacture of basic iron and steel and of ferro-alloys
1408296;2014;Carbon dioxide (CO2);0.482;raffineria api e impianto IGCC di falconara marittima;FALCONARA MARITTIMA;Italy;43.622222;13.374444;Manufacture of refined petroleum products
1408304;2014;Carbon dioxide (CO2);0.356;SASOL Italy S.p.A Stabilimento di Augusta;AUGUSTA;Italy;37.219167;15.175278;Manufacture of other organic basic chemicals
1408329;2014;Carbon dioxide (CO2);0.191;Stabilimento di Mantova;MANTOVA;Italy;45.133333;10.833333;Manufacture of other organic basic chemicals
1408330;2014;Carbon dioxide (CO2);10.9;Enel Produzione SpA - Centrale di Torrevaldaliga Nord;CIVITAVECCHIA;Italy;42.128333;11.757778;Production of electricity
1408347;2014;Carbon dioxide (CO2);0.111;SANGALLI VETRO PORTO NOGARO S.p.A.;SAN GIORGIO DI NOGARO;Italy;45.811328;13.21782;Manufacture of flat glass
1408352;2014;Carbon dioxide (CO2);0.293;Stabilimento di Spoleto;SPOLETO;Italy;42.745278;12.677222;Manufacture of cement
1408394;2014;Carbon dioxide (CO2);0.394;Cementeria di Rezzato;REZZATO;Italy;45.515278;10.344444;Manufacture of cement
1408396;2014;Carbon dioxide (CO2);1.27;ROSEN ROSIGNANO ENERGIA S.p.A.;ROSIGNANO MARITTIMO;Italy;43.3825;10.449167;Production of electricity
1408406;2014;Carbon dioxide (CO2);0.946;CENTRALE TERMOELETTRICA DI SIMERI CRICHI;SIMERI CRICHI;Italy;38.876389;16.6575;Production of electricity
1408446;2014;Carbon dioxide (CO2);0.104;Columbian Carbon Europa Srl;TRECATE;Italy;45.433386;8.741664;Manufacture of other inorganic basic chemicals
1408455;2014;Carbon dioxide (CO2);0.392;versalis stabilimento di Sarroch;SARROCH;Italy;39.07945;8.980085;Manufacture of other organic basic chemicals
1408458;2014;Carbon dioxide (CO2);0.103;TECNOPARCO VALBASENTO SPA;PISTICCI;Italy;40.4175;16.548611;Production of electricity
1408470;2014;Carbon dioxide (CO2);0.482;CEMENTERIA DI GUIDONIA;GUIDONIA MONTECELIO;Italy;42;12.716667;Manufacture of cement
1408477;2014;Carbon dioxide (CO2);1.27;Centrale Termoelettrica di San Filippo del Mela;SAN FILIPPO DEL MELA;Italy;38.184171;15.277686;Production of electricity
1408479;2014;Carbon dioxide (CO2);0.77;CENTRALE TERMOELETTRICA DI TAVAZZANO E MONTANASO LOMBARDO;MONTANASO LOMBARDO;Italy;45.335278;9.4275;Production of electricity
1408523;2014;Carbon dioxide (CO2);12;CENTRALE TERMOELETTRICA Federico II   (BR  SUD);BRINDISI;Italy;40.563889;18.032222;Production of electricity
1408544;2014;Carbon dioxide (CO2);0.476;ROSELECTRA S.p.A.;ROSIGNANO MARITTIMO;Italy;43.381944;10.448056;Production of electricity
1408548;2014;Carbon dioxide (CO2);0.13;Akzo Nobel Chemicals BV (Botlek);Botlek Rotterdam;Netherlands;51.874;4.27863;Manufacture of other inorganic basic chemicals
1408550;2014;Carbon dioxide (CO2);4.23;Shell Nederland Raffinaderij BV;Vondelingenplaat Rotterdam;Netherlands;51.88013;4.33533;Manufacture of refined petroleum products
1408551;2014;Carbon dioxide (CO2);0.54;Gunvor Petroleum Rotterdam B.V. (GPR);Europoort Rotterdam;Netherlands;51.93494;4.16573;Manufacture of refined petroleum products
1408559;2014;Carbon dioxide (CO2);0.54;Delesto BV;Farmsum;Netherlands;53.31883;6.95435;Production of electricity
1408568;2014;Carbon dioxide (CO2);0.145;E.ON Centrale Den Haag;'s-Gravenhage;Netherlands;52.07592;4.29056;Production of electricity
1408572;2014;Carbon dioxide (CO2);1.38;Maxima-centrale;Lelystad;Netherlands;52.57722;5.53022;Production of electricity
1408585;2014;Carbon dioxide (CO2);0.163;Archer Daniels Midland Europoort BV (ADM);Europoort Rotterdam;Netherlands;51.95596;4.12249;Manufacture of oils and fats
1408586;2014;Carbon dioxide (CO2);0.105;E.ON Warmte Station Galileistraat;Rotterdam;Netherlands;51.91036;4.42707;Production of electricity
1408593;2014;Carbon dioxide (CO2);0.126;Du Pont de Nemours (Ned.) BV;Dordrecht;Netherlands;51.81815;4.7273;Manufacture of plastics in primary forms
1408598;2014;Carbon dioxide (CO2);0.142;Suiker Unie Vierverlaten;Groningen;Netherlands;53.21379;6.49511;Manufacture of sugar
1408599;2014;Carbon dioxide (CO2);0.117;Avebe u.a. (Ter Apelkanaal);Ter Apelkanaal;Netherlands;52.92103;7.04574;Manufacture of starches and starch products
1408608;2014;Carbon dioxide (CO2);0.169;Aluminium & Chemie Rotterdam BV;Botlek Rotterdam;Netherlands;51.87343;4.32096;Manufacture of other electrical equipment
1408611;2014;Carbon dioxide (CO2);0.805;Air Liquide Industrie BV;Botlek Rotterdam;Netherlands;51.88524;4.25626;Manufacture of industrial gases
1408614;2014;Carbon dioxide (CO2);0.125;Indorama Holdings Rotterdam BV;Europoort Rotterdam;Netherlands;51.96093;4.098;Manufacture of plastics in primary forms
1408638;2014;Carbon dioxide (CO2);0.507;Eurogen CV;Botlek Rotterdam;Netherlands;51.88462;4.25733;Production of electricity
1408643;2014;Carbon dioxide (CO2);0.394;Rijnmond Energie;Vondelingenplaat Rotterdam;Netherlands;51.89084;4.3518;Production of electricity
1408693;2014;Carbon dioxide (CO2);2.24;Esso Nederland BV (Raffinaderij Rotterdam);Botlek Rotterdam;Netherlands;51.87221;4.29626;Manufacture of refined petroleum products
1408694;2014;Carbon dioxide (CO2);0.39;ExxonMobil Chemical Holland BV (RAP);Botlek Rotterdam;Netherlands;51.87332;4.29532;Manufacture of other organic basic chemicals
1408695;2014;Carbon dioxide (CO2);1.51;AVR NV (Rijnmond);Botlek Rotterdam;Netherlands;51.89704;4.27639;Treatment and disposal of non-hazardous waste
1408708;2014;Carbon dioxide (CO2);0.278;Air Products Nederland BV (Botlek);Botlek Rotterdam;Netherlands;51.87894;4.25933;Manufacture of industrial gases
1408712;2014;Carbon dioxide (CO2);0.222;Cabot BV;Botlek Rotterdam;Netherlands;51.89141;4.26431;Manufacture of other inorganic basic chemicals
1408726;2014;Carbon dioxide (CO2);0.54;Abengoa Bioenergy;Europoort Rotterdam;Netherlands;51.92637;4.18356;Manufacture of other organic basic chemicals
1408737;2014;Carbon dioxide (CO2);0.122;Lyondell Chemical Nederland Ltd.;Botlek Rotterdam;Netherlands;51.88203;4.25287;Manufacture of other organic basic chemicals
1408739;2014;Carbon dioxide (CO2);2.31;BP Rotterdam Refinery;Europoort Rotterdam;Netherlands;51.94499;4.1078;Manufacture of refined petroleum products
1408741;2014;Carbon dioxide (CO2);0.323;HVC Afvalcentrale Dordrecht;Dordrecht;Netherlands;51.81542;4.73767;Treatment and disposal of non-hazardous waste
1408743;2014;Carbon dioxide (CO2);0.295;Bio Methanol Chemie Nederland (BioMCN);Farmsum;Netherlands;53.31375;6.96243;Manufacture of other organic basic chemicals
1408746;2014;Carbon dioxide (CO2);1.93;Eemscentrale;Eemshaven;Netherlands;53.43662;6.88089;Production of electricity
1408748;2014;Carbon dioxide (CO2);0.129;ESD-SIC BV;Farmsum;Netherlands;53.29719;6.96541;Manufacture of other inorganic basic chemicals
1408752;2014;Carbon dioxide (CO2);0.11;O-I Manufacturing Netherlands BV (Leerdam);Leerdam;Netherlands;51.88821;5.08588;Manufacture of hollow glass
1408754;2014;Carbon dioxide (CO2);0.135;E.ON Centrale Leiden;Leiden;Netherlands;52.16398;4.49404;Production of electricity
1408763;2014;Carbon dioxide (CO2);0.17;Emmtec Services BV;Emmen;Netherlands;52.77499;6.90699;Trade of electricity
1408789;2014;Carbon dioxide (CO2);6.7;E.On Benelux NV (Maasvlakte);Maasvlakte Rotterdam;Netherlands;51.95906;4.02657;Production of electricity
1408790;2014;Carbon dioxide (CO2);0.462;E.ON Centrale RoCa;Rotterdam;Netherlands;51.95359;4.5611;Production of electricity
1408808;2014;Carbon dioxide (CO2);0.893;ENECOGEN V.O.F.;Europoort Rotterdam;Netherlands;51.95838;4.09409;Transmission of electricity
1408810;2014;Carbon dioxide (CO2);0.409;Eneco Bio Golden Raand C.V.;Farmsum;Netherlands;53.31022;6.98392;Production of electricity
1408821;2014;Carbon dioxide (CO2);0.146;Nuon Power Generation BV (Merwedekanaal);Utrecht;Netherlands;52.10093;5.07917;Production of electricity
1408833;2014;Carbon dioxide (CO2);1.2;Air Liquide Pergen VOF;Pernis Rotterdam;Netherlands;51.8858;4.36753;Production of electricity
1408873;2014;Carbon dioxide (CO2);3.98;Nuon Power Generation BV (Velsen);Velsen-Noord;Netherlands;52.47275;4.63213;Production of electricity
1408874;2014;Carbon dioxide (CO2);0.146;Crown van Gelder N.V.;Velsen-Noord;Netherlands;52.467;4.63641;Manufacture of paper and paperboard
1408875;2014;Carbon dioxide (CO2);0.877;HVC;Alkmaar;Netherlands;52.60978;4.76269;Treatment and disposal of non-hazardous waste
1408894;2014;Carbon dioxide (CO2);0.616;Air Products HyCo 4 (Botlekweg);Botlek Rotterdam;Netherlands;51.87;4.28742;Manufacture of industrial gases
1408910;2014;Carbon dioxide (CO2);1.34;Sloe Centrale BV (Vlissingen);Ritthem;Netherlands;51.44882;3.69338;Production of electricity
1408928;2014;Carbon dioxide (CO2);0.231;Afvalstoffen Terminal Moerdijk BV (ATM);Moerdijk;Netherlands;51.69383;4.59954;Treatment and disposal of hazardous waste
1408929;2014;Carbon dioxide (CO2);0.111;FrieslandCampina DMV B.V.;Veghel;Netherlands;51.61507;5.52509;Operation of dairies and cheese making
1408937;2014;Carbon dioxide (CO2);0.962;BV Afvalverbranding Zuid Nederland (AZN);Moerdijk;Netherlands;51.68326;4.58162;Treatment and disposal of non-hazardous waste
1408946;2014;Carbon dioxide (CO2);3.18;YARA Sluiskil BV;Sluiskil;Netherlands;51.27764;3.85006;Manufacture of fertilisers and nitrogen compounds
1408948;2014;Carbon dioxide (CO2);2.08;EPZ NV (Conventional Operations);Borssele;Netherlands;51.43318;3.716;Production of electricity
1408956;2014;Carbon dioxide (CO2);5.93;Tata Steel IJmuiden BV;Velsen-Noord;Netherlands;52.47656;4.59217;Manufacture of basic iron and steel and of ferro-alloys
1408959;2014;Carbon dioxide (CO2);2.65;Nuon Power Generation BV (Hemweg);Amsterdam;Netherlands;52.40531;4.8471;Production of electricity
1408960;2014;Carbon dioxide (CO2);1.06;Nuon Power Generation BV (Diemen);Diemen;Netherlands;52.33885;5.02119;Production of electricity
1408962;2014;Carbon dioxide (CO2);2.12;Nuon IJmond 1;Velsen-Noord;Netherlands;52.47488;4.60558;Production of electricity
1408966;2014;Carbon dioxide (CO2);0.229;Essent Power BV (Clauscentrale);Maasbracht;Netherlands;51.15446;5.90718;Trade of electricity
1408967;2014;Carbon dioxide (CO2);1.92;Shell Nederland Chemie BV (Moerdijk);Moerdijk;Netherlands;51.68785;4.56211;Manufacture of other organic basic chemicals
1408968;2014;Carbon dioxide (CO2);0.399;SABIC Innovative Plastics BV;Bergen op Zoom;Netherlands;51.51059;4.25585;Manufacture of plastics in primary forms
1408985;2014;Carbon dioxide (CO2);0.272;Reststoffen Energie Centrale (REC);Harlingen;Netherlands;53.19045;5.4291;Treatment and disposal of non-hazardous waste
1408998;2014;Carbon dioxide (CO2);0.61;Nuon Power Generation BV (Eemshaven);Eemshaven;Netherlands;53.44777;6.85915;Production of electricity
1409013;2014;Carbon dioxide (CO2);0.136;Suiker Unie (Dinteloord);Dinteloord;Netherlands;51.61818;4.43437;Manufacture of sugar
1409049;2014;Carbon dioxide (CO2);0.484;AVR Afvalverwerking BV (Duiven);Duiven;Netherlands;51.97054;6.00036;Treatment and disposal of non-hazardous waste
1409061;2014;Carbon dioxide (CO2);0.147;Sappi Maastricht BV;Maastricht;Netherlands;50.85772;5.69424;Manufacture of paper and paperboard
1409123;2014;Carbon dioxide (CO2);6.83;Essent Power BV (Amer);Geertruidenberg;Netherlands;51.70784;4.84388;Trade of electricity
1409125;2014;Carbon dioxide (CO2);0.126;Rockwool B.V.;Roermond;Netherlands;51.17061;6.04371;Manufacture of other non-metallic mineral products n.e.c.
1409133;2014;Carbon dioxide (CO2);1.33;Zeeland Refinery N.V.;Nieuwdorp;Netherlands;51.44562;3.72704;Manufacture of refined petroleum products
1409134;2014;Carbon dioxide (CO2);0.234;Cargill Benelux BV;Sas Van GEnt;Netherlands;51.23582;3.8026;Manufacture of starches and starch products
1409142;2014;Carbon dioxide (CO2);4.82;Chemelot Site Permit BV;Geleen;Netherlands;50.98058;5.79633;Manufacture of plastics in primary forms
1409152;2014;Carbon dioxide (CO2);0.214;DS Smith Paper De Hoop Mill;Eerbeek;Netherlands;52.09756;6.05477;Manufacture of paper and paperboard
1409177;2014;Carbon dioxide (CO2);0.264;Akzo Nobel Chemicals BV (Hengelo);Hengelo;Netherlands;52.24674;6.79425;Manufacture of other inorganic basic chemicals
1409181;2014;Carbon dioxide (CO2);0.847;locatie Boeldershoek;Hengelo;Netherlands;52.23426;6.78419;Treatment and disposal of non-hazardous waste
