FacilityReportID;ReportingYear;PollutantName;MTonnes;FacilityName;City;CountryName;latitude;longitude;NACEMainEconomicActivityName;TotalQuantity;UnitName
1393922;2010;Carbon monoxide (CO);0.0011;Stabilimento di Spoleto;SPOLETO;Italy;42.745278;12.677222;Manufacture of cement;1100000;kilogram
1393924;2010;Carbon monoxide (CO);0.00108;COLACEM S.P.A. - CEMENTERIA DI CARAVATE;CARAVATE;Italy;45.887222;8.666389;Manufacture of cement;1080000;kilogram
1394134;2010;Carbon monoxide (CO);0.000632;Centrale Termoelettrica di Piacenza;PIACENZA;Italy;45.05;9.7;Production of electricity;632000;kilogram
1394137;2010;Carbon monoxide (CO);0.00108;Cementeria di Fanna;FANNA;Italy;46.176111;12.7425;Manufacture of cement;1080000;kilogram
1394210;2010;Carbon monoxide (CO);0.00117;ACCIAIERIE DI CALVISANO SPA;CALVISANO;Italy;45.333333;10.333333;Manufacture of basic iron and steel and of ferro-alloys;1170000;kilogram
1394231;2010;Carbon monoxide (CO);0.000908;O.R.I. MARTIN S.P.A.;BRESCIA;Italy;45.533333;10.226944;Manufacture of basic iron and steel and of ferro-alloys;908000;kilogram
1394247;2010;Carbon monoxide (CO);0.00163;ITALGHISA SPA;BAGNOLO MELLA;Italy;45.426389;10.183333;Manufacture of basic iron and steel and of ferro-alloys;1630000;kilogram
1394253;2010;Carbon monoxide (CO);0.000519;Saras Raffinerie Sarde S.P.A.;SARROCH;Italy;39.077778;9.018889;Manufacture of refined petroleum products;519000;kilogram
1394440;2010;Carbon monoxide (CO);0.016;Alcoa Trasformazioni S.r.l - Stabilimento di Portovesme;PORTOSCUSO;Italy;39.196208;8.397467;Aluminium production;16000000;kilogram
1394712;2010;Carbon monoxide (CO);0.000692;CEMENTERIA DI AUGUSTA;AUGUSTA;Italy;37.194444;15.180556;Manufacture of cement;692000;kilogram
1394738;2010;Carbon monoxide (CO);0.000802;ITALCEMNTI di Calusco d'Adda;CALUSCO D'ADDA;Italy;45.684722;9.466667;Manufacture of cement;802000;kilogram
1394739;2010;Carbon monoxide (CO);0.00163;Cementeria di Colleferro;COLLEFERRO;Italy;41.733333;13;Manufacture of cement;1630000;kilogram
1394768;2010;Carbon monoxide (CO);0.000625;ACCIAIERIE BERTOLI SAFAU S.p.A.;POZZUOLO DEL FRIULI;Italy;45.995556;13.206944;Manufacture of basic iron and steel and of ferro-alloys;625000;kilogram
1395001;2010;Carbon monoxide (CO);0.00103;COLACEM S.P.A. - CEMENTERIA DI SESTO CAMPANO;SESTO CAMPANO;Italy;41.445556;14.065833;Manufacture of cement;1030000;kilogram
1395114;2010;Carbon monoxide (CO);0.000756;Feralpi Siderurgica S.p.A.;LONATO;Italy;45.4625;10.459167;Manufacture of basic iron and steel and of ferro-alloys;756000;kilogram
1395269;2010;Carbon monoxide (CO);0.00248;Aurubis Italia srl;AVELLINO;Italy;40.914904;14.789062;Copper production;2480000;kilogram
1395304;2011;Carbon monoxide (CO);0.205;ILVA S.P.A. Stabilimento di Taranto;TARANTO;Italy;40.516667;17.2;Manufacture of basic iron and steel and of ferro-alloys;205000000;kilogram
1395328;2011;Carbon monoxide (CO);0.00213;THYSSENKRUPP ACCIAI SPECIALI TERNI S.P.A. - stabilimento di TERNI;TERNI;Italy;42.566667;12.666667;Manufacture of basic iron and steel and of ferro-alloys;2130000;kilogram
1395340;2011;Carbon monoxide (CO);0.000543;FANTONI SPA - Divisione Pannelli e Colla;OSOPPO;Italy;46.2325;13.073889;Manufacture of veneer sheets and wood-based panels;543000;kilogram
1395346;2011;Carbon monoxide (CO);0.000511;Raffineria ISAB Impianti SUD;PRIOLO GARGALLO;Italy;37.135556;15.219444;Manufacture of refined petroleum products;511000;kilogram
1395387;2011;Carbon monoxide (CO);0.00146;SGL Carbon S.p.A.;NARNI;Italy;42.5175;12.52;Manufacture of other electrical equipment;1460000;kilogram
1395404;2011;Carbon monoxide (CO);0.00103;Riva Acciaio S.p.A. Stabilimento di Verona;VERONA;Italy;45.433333;11;Manufacture of basic iron and steel and of ferro-alloys;1030000;kilogram
1395415;2011;Carbon monoxide (CO);0.000665;Stabilimento di Taranto;TARANTO;Italy;40.486111;17.203056;Manufacture of cement;665000;kilogram
1395425;2011;Carbon monoxide (CO);0.00161;Centrale Vado Ligure;QUILIANO;Italy;44.276822;8.434319;Production of electricity;1610000;kilogram
1395449;2011;Carbon monoxide (CO);0.000848;HOLCIM (ITALIA) SPA unità produttiva di Ternate;COMABBIO;Italy;45.781389;8.68;Manufacture of cement;848000;kilogram
1395607;2011;Carbon monoxide (CO);0.00103;ACCIAIERIE BERTOLI SAFAU S.p.A.;POZZUOLO DEL FRIULI;Italy;45.995556;13.206944;Manufacture of basic iron and steel and of ferro-alloys;1030000;kilogram
1395662;2011;Carbon monoxide (CO);0.000812;AFV ACCIAIERIE BELTRAME SPA - STABILIMENTO DI VICENZA;VICENZA;Italy;45.519444;11.508333;Manufacture of basic iron and steel and of ferro-alloys;812000;kilogram
1395743;2011;Carbon monoxide (CO);0.000872;ITALCEMENTI di Calusco d'Adda;CALUSCO D'ADDA;Italy;45.684722;9.466667;Manufacture of cement;872000;kilogram
1395850;2011;Carbon monoxide (CO);0.000517;Cementeria di Samatzai;SAMATZAI;Italy;39.469722;9.024167;Manufacture of cement;517000;kilogram
1395868;2011;Carbon monoxide (CO);0.00137;Lucchini S.p.A. - Stabilimento di Piombino;PIOMBINO;Italy;42.933333;10.533333;Manufacture of basic iron and steel and of ferro-alloys;1370000;kilogram
1395871;2011;Carbon monoxide (CO);0.000634;Ferriere Nord Spa Stabilimento Siderpotenza;POTENZA;Italy;40.635;15.813611;Manufacture of basic iron and steel and of ferro-alloys;634000;kilogram
1395873;2011;Carbon monoxide (CO);0.00129;FERRIERE NORD STABILIMENTO DI OSOPPO;OSOPPO;Italy;46.230556;13.077778;Manufacture of basic iron and steel and of ferro-alloys;1290000;kilogram
1395941;2011;Carbon monoxide (CO);0.000704;Cementeria di Robilante;ROBILANTE;Italy;44.283333;7.5;Manufacture of cement;704000;kilogram
1395954;2011;Carbon monoxide (CO);0.00559;LUCCHINI S.P.A. - Stabilimento di Trieste;TRIESTE;Italy;45.617222;13.766944;Manufacture of basic iron and steel and of ferro-alloys;5590000;kilogram
1395959;2011;Carbon monoxide (CO);0.000667;Cementeria di Vernasca;VERNASCA;Italy;44.766667;9.8;Manufacture of cement;667000;kilogram
1395985;2011;Carbon monoxide (CO);0.00708;Stabilimento di Scanzorosciate;SCANZOROSCIATE;Italy;45.713611;9.766667;Manufacture of other organic basic chemicals;7080000;kilogram
1395999;2011;Carbon monoxide (CO);0.00134;Cementeria di Colleferro;COLLEFERRO;Italy;41.736667;13.004167;Manufacture of cement;1340000;kilogram
1396180;2011;Carbon monoxide (CO);0.00192;ALFA ACCIAI SPA;BRESCIA;Italy;45.533333;10.226944;Manufacture of basic iron and steel and of ferro-alloys;1920000;kilogram
1396182;2011;Carbon monoxide (CO);0.000502;INDUSTRIE RIUNITE ODOLESI  I.R.O. S.P.A.;ODOLO;Italy;45.64;10.388889;Manufacture of basic iron and steel and of ferro-alloys;502000;kilogram
1396201;2011;Carbon monoxide (CO);0.0007;STEFANA - S.P.A. STABILIMENTO DI OSPITALETTO;OSPITALETTO;Italy;45.544444;10.068333;Manufacture of basic iron and steel and of ferro-alloys;700000;kilogram
1396202;2011;Carbon monoxide (CO);0.000655;STEFANA - S.P.A. STABILIMENTO DI MONTIRONE;MONTIRONE;Italy;45.45;10.2;Manufacture of basic iron and steel and of ferro-alloys;655000;kilogram
1396208;2011;Carbon monoxide (CO);0.00113;CEMENTIR ITALIA s.r.l.;MADDALONI;Italy;41.050556;14.378333;Manufacture of cement;1130000;kilogram
1396491;2011;Carbon monoxide (CO);0.00112;Cementeria di Fanna;FANNA;Italy;46.176111;12.7425;Manufacture of cement;1120000;kilogram
1396703;2011;Carbon monoxide (CO);0.000725;Feralpi Siderurgica S.p.A.;LONATO;Italy;45.4625;10.459167;Manufacture of basic iron and steel and of ferro-alloys;725000;kilogram
1396746;2011;Carbon monoxide (CO);0.000634;ACCIAIERIA ARVEDI SPA;CREMONA;Italy;45.141667;10.030556;Manufacture of basic iron and steel and of ferro-alloys;634000;kilogram
1396791;2011;Carbon monoxide (CO);0.000926;Orion Engineered Carbons S.r.l.;RAVENNA;Italy;44.433333;12.233333;Manufacture of other inorganic basic chemicals;926000;kilogram
1396943;2011;Carbon monoxide (CO);0.00114;CENTRALE TERMOELETTRICA DI OSTIGLIA;OSTIGLIA;Italy;45.053333;11.138889;Production of electricity;1140000;kilogram
1396992;2011;Carbon monoxide (CO);0.000889;COLACEM S.P.A. - CEMENTERIA DI CARAVATE;CARAVATE;Italy;45.887222;8.666389;Manufacture of cement;889000;kilogram
1397026;2011;Carbon monoxide (CO);0.000973;CABOT ITALIANA S.p.A;RAVENNA;Italy;44.45;12.25;Manufacture of other inorganic basic chemicals;973000;kilogram
1397045;2011;Carbon monoxide (CO);0.00164;Enel Produzione SpA - Centrale di Torrevaldaliga Nord;CIVITAVECCHIA;Italy;42.128333;11.757778;Production of electricity;1640000;kilogram
1397054;2011;Carbon monoxide (CO);0.00108;Enel Produzione S.p.A. Centrale della Spezia “Eugenio Montale”;LA SPEZIA;Italy;44.111111;9.872222;Production of electricity;1080000;kilogram
1397085;2011;Carbon monoxide (CO);0.00174;CENTRALE TERMOELETTRICA Federico II   (BR  SUD);BRINDISI;Italy;40.563889;18.032222;Production of electricity;1740000;kilogram
1397258;2011;Carbon monoxide (CO);0.000839;O.R.I. MARTIN S.P.A.;BRESCIA;Italy;45.533333;10.226944;Manufacture of basic iron and steel and of ferro-alloys;839000;kilogram
1397325;2011;Carbon monoxide (CO);0.00051;ACCIAIERIE DI SICILIA SPA;CATANIA;Italy;37.446111;15.034444;Manufacture of basic iron and steel and of ferro-alloys;510000;kilogram
1397329;2011;Carbon monoxide (CO);0.000639;Stabilimento di Ferrara;FERRARA;Italy;44.85;11.583333;Production of electricity;639000;kilogram
1397345;2011;Carbon monoxide (CO);0.0159;SOLVAY CHIMICA ITALIA S.p.A. ROSIGNANO;ROSIGNANO MARITTIMO;Italy;43.408889;10.473889;Manufacture of other inorganic basic chemicals;15900000;kilogram
1397416;2011;Carbon monoxide (CO);0.00114;Aurubis Italia srl;AVELLINO;Italy;40.914904;14.789062;Copper production;1140000;kilogram
1397570;2011;Carbon monoxide (CO);0.00211;COLACEM S.P.A. - CEMENTERIA DI GALATINA;GALATINA;Italy;40.167778;18.199722;Manufacture of cement;2110000;kilogram
1397588;2011;Carbon monoxide (CO);0.000743;RAFFINERIA DI SANNAZZARO DE' BURGONDI;SANNAZZARO DE' BURGONDI;Italy;45.099444;8.891389;Manufacture of refined petroleum products;743000;kilogram
1397604;2011;Carbon monoxide (CO);0.00586;Tampieri Energie srl;FAENZA;Italy;44.286389;11.869722;Production of electricity;5860000;kilogram
1397619;2011;Carbon monoxide (CO);0.000687;ENEL PRODUZIONE SPA - CENTRALE DI LA CASELLA;CASTEL SAN GIOVANNI;Italy;45.09;9.48;Production of electricity;687000;kilogram
1397625;2011;Carbon monoxide (CO);0.000792;CENTRALE A CICLO COMBINATO DI PORTO CORSINI;RAVENNA;Italy;44.484444;12.266111;Production of electricity;792000;kilogram
1397670;2011;Carbon monoxide (CO);0.00137;RAFFINERIA DI GELA;GELA;Italy;37.059167;14.266667;Manufacture of refined petroleum products;1370000;kilogram
1397676;2011;Carbon monoxide (CO);0.00137;CEMENTERIA DI BARLETTA;BARLETTA;Italy;41.283333;16.283333;Manufacture of cement;1370000;kilogram
1397703;2011;Carbon monoxide (CO);0.00055;Cementeria di Salerno;SALERNO;Italy;40.661111;14.868611;Manufacture of cement;550000;kilogram
1397891;2011;Carbon monoxide (CO);0.000781;ACCIAIERIE DI CALVISANO SPA;CALVISANO;Italy;45.333333;10.333333;Manufacture of basic iron and steel and of ferro-alloys;781000;kilogram
1397914;2011;Carbon monoxide (CO);0.000562;FERRIERA VALSABBIA SPA;ODOLO;Italy;45.639167;10.389444;Manufacture of basic iron and steel and of ferro-alloys;562000;kilogram
1397924;2011;Carbon monoxide (CO);0.00148;ITALGHISA SPA;BAGNOLO MELLA;Italy;45.426389;10.183333;Manufacture of basic iron and steel and of ferro-alloys;1480000;kilogram
1397931;2011;Carbon monoxide (CO);0.0192;Alcoa Trasformazioni S.r.l - Stabilimento di Portovesme;PORTOSCUSO;Italy;39.196208;8.397467;Aluminium production;19200000;kilogram
1397947;2011;Carbon monoxide (CO);0.000569;Holcim (Italia) S.p.A. - Unità Produttiva di Merone;MERONE;Italy;45.780833;9.240556;Manufacture of cement;569000;kilogram
1398210;2011;Carbon monoxide (CO);0.000602;Centrale Termoelettrica di Piacenza;PIACENZA;Italy;45.05;9.7;Production of electricity;602000;kilogram
1398217;2011;Carbon monoxide (CO);0.000832;Stabilimento di Spoleto;SPOLETO;Italy;42.745278;12.677222;Manufacture of cement;832000;kilogram
1398219;2011;Carbon monoxide (CO);0.000995;COLACEM S.P.A. - CEMENTERIA DI SESTO CAMPANO;SESTO CAMPANO;Italy;41.445556;14.065833;Manufacture of cement;995000;kilogram
1398322;2012;Carbon monoxide (CO);0.00147;CENTRALE TERMOELETTRICA DI OSTIGLIA;OSTIGLIA;Italy;45.053333;11.138889;Production of electricity;1470000;kilogram
1398475;2012;Carbon monoxide (CO);0.000583;COLACEM S.P.A. - CEMENTERIA DI CARAVATE;CARAVATE;Italy;45.887222;8.666389;Manufacture of cement;583000;kilogram
1398476;2012;Carbon monoxide (CO);0.000548;COLACEM S.P.A. - CEMENTERIA DI SESTO CAMPANO;SESTO CAMPANO;Italy;41.445556;14.065833;Manufacture of cement;548000;kilogram
1398552;2012;Carbon monoxide (CO);0.000746;ENEL PRODUZIONE SPA - CENTRALE DI LA CASELLA;CASTEL SAN GIOVANNI;Italy;45.09;9.48;Production of electricity;746000;kilogram
1398593;2012;Carbon monoxide (CO);0.00103;Cementeria di Fanna;FANNA;Italy;46.176111;12.7425;Manufacture of cement;1030000;kilogram
1398616;2012;Carbon monoxide (CO);0.00183;Centrale Vado Ligure;QUILIANO;Italy;44.276069;8.434451;Production of electricity;1830000;kilogram
1398661;2012;Carbon monoxide (CO);0.00096;RAFFINERIA DI SANNAZZARO DE' BURGONDI;SANNAZZARO DE' BURGONDI;Italy;45.099444;8.891389;Manufacture of refined petroleum products;960000;kilogram
1398673;2012;Carbon monoxide (CO);0.00121;CABOT ITALIANA S.p.A;RAVENNA;Italy;44.45;12.25;Manufacture of other inorganic basic chemicals;1210000;kilogram
1398690;2012;Carbon monoxide (CO);0.00189;Enel Produzione SpA - Centrale di Torrevaldaliga Nord;CIVITAVECCHIA;Italy;42.128333;11.757778;Production of electricity;1890000;kilogram
1398701;2012;Carbon monoxide (CO);0.0013;SGL Carbon S.p.A.;NARNI;Italy;42.5175;12.52;Manufacture of other electrical equipment;1300000;kilogram
1398702;2012;Carbon monoxide (CO);0.0024;ACCIAI SPECIALI TERNI S.P.A. - stabilimento di TERNI;TERNI;Italy;42.566667;12.666667;Manufacture of basic iron and steel and of ferro-alloys;2400000;kilogram
1398713;2012;Carbon monoxide (CO);0.00132;Enel Produzione S.p.A. Centrale della Spezia “Eugenio Montale”;LA SPEZIA;Italy;44.111111;9.872222;Production of electricity;1320000;kilogram
1398738;2012;Carbon monoxide (CO);0.000656;Raffineria ISAB Impianti SUD;PRIOLO GARGALLO;Italy;37.135556;15.219444;Manufacture of refined petroleum products;656000;kilogram
1398771;2012;Carbon monoxide (CO);0.000619;HOLCIM (ITALIA) SPA unità produttiva di Ternate;COMABBIO;Italy;45.781389;8.68;Manufacture of cement;619000;kilogram
1398864;2012;Carbon monoxide (CO);0.000583;ACCIAIERIE BERTOLI SAFAU S.p.A.;POZZUOLO DEL FRIULI;Italy;45.995556;13.206944;Manufacture of basic iron and steel and of ferro-alloys;583000;kilogram
1398946;2012;Carbon monoxide (CO);0.00735;Stabilimento di Scanzorosciate;SCANZOROSCIATE;Italy;45.713611;9.766667;Manufacture of other organic basic chemicals;7350000;kilogram
1398963;2012;Carbon monoxide (CO);0.000543;FANTONI SPA - Divisione Pannelli e Colla;OSOPPO;Italy;46.2325;13.073889;Manufacture of veneer sheets and wood-based panels;543000;kilogram
1398992;2012;Carbon monoxide (CO);0.000989;AFV ACCIAIERIE BELTRAME SPA - STABILIMENTO DI VICENZA;VICENZA;Italy;45.519444;11.508333;Manufacture of basic iron and steel and of ferro-alloys;989000;kilogram
1399032;2012;Carbon monoxide (CO);0.000759;Enel Produzione SpA – Centrale Sulcis (Grazia Deledda);PORTOSCUSO;Italy;39.195278;8.4;Production of electricity;759000;kilogram
1399051;2012;Carbon monoxide (CO);0.000829;RAFFINERIA DI GELA;GELA;Italy;37.059167;14.266667;Manufacture of refined petroleum products;829000;kilogram
1399167;2012;Carbon monoxide (CO);0.000638;ITALCEMENTI di Calusco d'Adda;CALUSCO D'ADDA;Italy;45.684722;9.466667;Manufacture of cement;638000;kilogram
1399236;2012;Carbon monoxide (CO);0.00128;O.R.I. MARTIN S.P.A.;BRESCIA;Italy;45.533333;10.226944;Manufacture of basic iron and steel and of ferro-alloys;1280000;kilogram
1399244;2012;Carbon monoxide (CO);0.000749;Acciaierie Venete S.p.A. stabilimento di Sarezzo;SAREZZO;Italy;45.648889;10.200833;Manufacture of basic iron and steel and of ferro-alloys;749000;kilogram
1399251;2012;Carbon monoxide (CO);0.000796;STEFANA - S.P.A. STABILIMENTO DI OSPITALETTO;OSPITALETTO;Italy;45.544444;10.068333;Manufacture of basic iron and steel and of ferro-alloys;796000;kilogram
1399253;2012;Carbon monoxide (CO);0.000839;Feralpi Siderurgica S.p.A.;LONATO;Italy;45.4625;10.459167;Manufacture of basic iron and steel and of ferro-alloys;839000;kilogram
1399316;2012;Carbon monoxide (CO);0.014;SOLVAY CHIMICA ITALIA S.p.A. ROSIGNANO;ROSIGNANO MARITTIMO;Italy;43.408889;10.473889;Manufacture of other inorganic basic chemicals;14000000;kilogram
1399336;2012;Carbon monoxide (CO);0.00261;Orion Engineered Carbons S.r.l.;RAVENNA;Italy;44.433333;12.233333;Manufacture of other inorganic basic chemicals;2610000;kilogram
1399553;2012;Carbon monoxide (CO);0.00162;Riva Acciaio S.p.A. Stabilimento di Verona;VERONA;Italy;45.433333;11;Manufacture of basic iron and steel and of ferro-alloys;1620000;kilogram
1399699;2012;Carbon monoxide (CO);0.000566;Cementeria di Vernasca;VERNASCA;Italy;44.766667;9.8;Manufacture of cement;566000;kilogram
1399724;2012;Carbon monoxide (CO);0.000513;Cementeria di Samatzai;SAMATZAI;Italy;39.469722;9.024167;Manufacture of cement;513000;kilogram
1399810;2012;Carbon monoxide (CO);0.0129;Alcoa Trasformazioni S.r.l - Stabilimento di Portovesme;PORTOSCUSO;Italy;39.196208;8.397467;Aluminium production;12900000;kilogram
1399827;2012;Carbon monoxide (CO);0.000569;Holcim (Italia) S.p.A. - Unità Produttiva di Merone;MERONE;Italy;45.780833;9.240556;Manufacture of cement;569000;kilogram
1399893;2012;Carbon monoxide (CO);0.000967;CEMENTERIA DI BARLETTA;BARLETTA;Italy;41.283333;16.283333;Manufacture of cement;967000;kilogram
1399916;2012;Carbon monoxide (CO);0.00057;LUCCHINI RS S.P.A;LOVERE;Italy;45.816667;10.067222;Manufacture of basic iron and steel and of ferro-alloys;570000;kilogram
1399919;2012;Carbon monoxide (CO);0.000944;Cementeria di Colleferro;COLLEFERRO;Italy;41.736667;13.004167;Manufacture of cement;944000;kilogram
1399954;2012;Carbon monoxide (CO);0.0022;CENTRALE TERMOELETTRICA Federico II   (BR  SUD);BRINDISI;Italy;40.563889;18.032222;Production of electricity;2200000;kilogram
1400002;2012;Carbon monoxide (CO);0.00342;ITALGHISA SPA;BAGNOLO MELLA;Italy;45.426389;10.183333;Manufacture of basic iron and steel and of ferro-alloys;3420000;kilogram
1400344;2012;Carbon monoxide (CO);0.00051;CENTRALE TERMOELETTRICA DI TAVAZZANO E MONTANASO LOMBARDO;MONTANASO LOMBARDO;Italy;45.335278;9.4275;Production of electricity;510000;kilogram
1400360;2012;Carbon monoxide (CO);0.00216;CENTRALE TERMOELETTRICA DI TURBIGO;TURBIGO;Italy;45.526944;8.728333;Production of electricity;2160000;kilogram
1400611;2012;Carbon monoxide (CO);0.00108;SOLVAY BARIO E DERIVATI S.p.A.;MASSA;Italy;44.032222;10.115278;Manufacture of other inorganic basic chemicals;1080000;kilogram
1400619;2012;Carbon monoxide (CO);0.00186;ENEL PRODUZIONE SPA - CENTRALE TERMOELETTRICA “ETTORE MAJORANA” DI TERMINI IMERESE;TERMINI IMERESE;Italy;37.969167;13.748333;Production of electricity;1860000;kilogram
1400620;2012;Carbon monoxide (CO);0.000825;Centrale Termoelettrica di Piacenza;PIACENZA;Italy;45.05;9.7;Production of electricity;825000;kilogram
1400630;2012;Carbon monoxide (CO);0.00124;COLACEM S.P.A. - CEMENTERIA DI GALATINA;GALATINA;Italy;40.167778;18.199722;Manufacture of cement;1240000;kilogram
1400662;2012;Carbon monoxide (CO);0.000536;Tampieri Energie srl;FAENZA;Italy;44.286389;11.869722;Production of electricity;536000;kilogram
1400681;2012;Carbon monoxide (CO);0.000831;CENTRALE A CICLO COMBINATO DI PORTO CORSINI;RAVENNA;Italy;44.484444;12.266111;Production of electricity;831000;kilogram
1400692;2012;Carbon monoxide (CO);0.16;ILVA S.P.A. Stabilimento di Taranto;TARANTO;Italy;40.516667;17.2;Manufacture of basic iron and steel and of ferro-alloys;160000000;kilogram
1400787;2012;Carbon monoxide (CO);0.00132;FERRIERE NORD STABILIMENTO DI OSOPPO;OSOPPO;Italy;46.230556;13.077778;Manufacture of basic iron and steel and of ferro-alloys;1320000;kilogram
